id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
AG2-296,"South Berwick - Galion 345 kV / 
    ",30.0,Solar,3/23/2021,12/2/2024,Crawford,OH,AEP,PJM,crawford_oh
AG2-297,"Cumberland 230 kV / 
    ",19.0,Solar,3/23/2021,6/1/2023,Cumberland,NJ,AEC,PJM,cumberland_nj
AG2-298,"Loretto 69 kV / 
    ",60.0,Solar,3/23/2021,9/1/2024,Marion,KY,EKPC,PJM,marion_ky
AG2-299,"Hurley 69 kV / 
    ",0.0,Storage,3/23/2021,9/1/2024,Buchanan,VA,AEP,PJM,buchanan_va
AG2-300,"Meadow Brook 138 kV / 
    ",100.0,Storage,3/23/2021,12/31/2023,Frederick,VA,APS,PJM,frederick_va
AG2-301,"Morgantown 230 kV / 
    ",150.0,Storage,3/23/2021,12/31/2023,Charles,MD,PEPCO,PJM,charles_md
AG2-302,"Dickerson 230 kV / 
    ",150.0,Storage,3/23/2021,12/31/2023,Montgomery,MD,PEPCO,PJM,montgomery_md
AG2-303,"Birchwood 230 kV / 
    ",100.0,Storage,3/23/2021,12/31/2023,King George,VA,Dominion,PJM,king george_va
AG2-304,"Liberty 230 kV / 
    ",150.0,Storage,3/23/2021,12/31/2023,Prince William,VA,Dominion,PJM,prince william_va
AG2-305,"Bristers 230 kV / 
    ",100.0,Storage,3/23/2021,12/31/2023,Fauquier,VA,Dominion,PJM,fauquier_va
AG2-306,"Possum Point 230 kV / 
    ",150.0,Storage,3/23/2021,12/31/2023,Prince William,VA,Dominion,PJM,prince william_va
AG2-307,"Roundtable 230 kV / 
    ",100.0,Storage,3/23/2021,12/31/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AG2-308,"Cumberland 138 kV / 
    ",100.0,Storage,3/23/2021,12/31/2025,Allegany,MD,APS,PJM,allegany_md
AG2-309,"Lanexa 230 kV / 
    ",150.0,Storage,3/23/2021,12/31/2023,New Kent,VA,Dominion,PJM,new kent_va
AG2-310,"Matt Funk 138 kV / 
    ",100.0,Storage,3/23/2021,12/31/2023,Roanoke,VA,AEP,PJM,roanoke_va
AG2-311,"Smith Mountain 138 kV / 
    ",75.0,Storage,3/23/2021,12/31/2023,Bedford,VA,AEP,PJM,bedford_va
AG2-312,"Suffolk - Sunbury 230 kV / 
    ",125.0,Solar,3/23/2021,12/1/2025,City of Suffolk,VA,Dominion,PJM,city of suffolk_va
AG2-315,"Twin Branch - Guardian 138 kV / 
    ",0.0,Storage,3/24/2021,12/1/2023,Elkhart,IN,AEP,PJM,elkhart_in
AG2-316,"Sandwich-Plano 138 KV  / 
    ",0.0,Storage,3/24/2021,12/1/2023,Kendall,IL,ComEd,PJM,kendall_il
AG2-317,"Barren - Summer Shade 161 kV / 
    ",35.0,Solar/Storage,3/24/2021,6/1/2024,Barren,KY,EKPC,PJM,barren_ky
AG2-318,"Spotsylvania 115 kV / 
    ",75.0,Storage,3/24/2021,12/31/2023,Spotsylvania,VA,Dominion,PJM,spotsylvania_va
AG2-319,"Brandon Shores 230 kV / 
    ",150.0,Storage,3/24/2021,12/31/2025,Anne Arundel,MD,BGE,PJM,anne arundel_md
AG2-320,"Ladysmith 230 kV / 
    ",150.0,Storage,3/24/2021,12/31/2023,Caroline,VA,Dominion,PJM,caroline_va
AG2-321,"Landstown 230 kV / 
    ",100.0,Storage,3/24/2021,12/31/2023,City of Virginia Beach,VA,Dominion,PJM,city of virginia beach_va
AG2-322,"Skiffs Creek 230 kV / 
    ",150.0,Storage,3/24/2021,12/31/2023,James City,VA,Dominion,PJM,james city_va
AG2-323,"Shelhorn 230 kV / 
    ",100.0,Storage,3/24/2021,12/31/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AG2-324,"Buttermilk 230 kV / 
    ",100.0,Storage,3/24/2021,12/31/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AG2-325,"Pacific 230 kV / 
    ",100.0,Storage,3/24/2021,12/31/2023,Loudoun,VA,Dominion,PJM,loudoun_va
AG2-326,"Reston 230 kV / 
    ",100.0,Storage,3/24/2021,12/31/2023,Fairfax,VA,Dominion,PJM,fairfax_va
AG2-327,"Tennessee Gas - East Towanda 115 kV / 
    ",20.0,Solar,3/24/2021,1/15/2023,Bradford,PA,PENELEC,PJM,bradford_pa
AG2-328,"Dumont - Greentown 765 kV / 
    ",200.0,Solar,3/25/2021,12/2/2024,Marshall,IN,AEP,PJM,marshall_in
AG2-329,"S Berwick - Galion 345 kV / 
    ",200.0,Storage,3/25/2021,12/2/2024,Wyandot,OH,AEP,PJM,wyandot_oh
AG2-330,"Dumont - Greentown 765 kV / 
    ",200.0,Storage,3/25/2021,12/2/2024,Marshall,IN,AEP,PJM,marshall_in
AG2-331,"Jefferson - Greentown 765 kV / 
    ",200.0,Storage,3/25/2021,12/2/2024,Decatur,IN,AEP,PJM,decatur_in
AG2-332,"East Elkhart – Elcona Tap 138 kV / 
    ",100.0,Storage,3/25/2021,12/2/2024,Elkhart,IN,AEP,PJM,elkhart_in
AG2-333,"Martinsville - Highland 69 kV / 
    ",49.0,Solar/Storage,3/25/2021,12/15/2023,Fayette,OH,Dayton,PJM,fayette_oh
AG2-334,"Miller REC - Warrior Ridge 46 kV / 
    ",10.0,Solar,3/25/2021,1/15/2023,Huntingdon,PA,PENELEC,PJM,huntingdon_pa
AG2-336,"Midway 138 kV / 
    ",80.0,Solar,3/25/2021,11/30/2023,Henry,OH,ATSI,PJM,henry_oh
AG2-337,"Midway 138 kV II / 
    ",20.0,Solar,3/25/2021,11/30/2023,Henry,OH,ATSI,PJM,henry_oh
AG2-338,"Rogers Road - Carson 500 kV / 
    ",40.0,Storage,3/25/2021,12/2/2024,Sussex,VA,Dominion,PJM,sussex_va
AG2-339,"Rogers Road - Carson 500 kV / 
    ",100.0,Storage,3/25/2021,12/2/2024,Sussex,VA,Dominion,PJM,sussex_va
AG2-341,"Ridge Road 115 kV / 
    ",50.0,Storage,3/25/2021,12/1/2024,Mecklenburg,VA,Dominion,PJM,mecklenburg_va
AG2-342,"Milford - Cool Springs 230 kV II / 
    ",440.0,Wind,3/26/2021,10/31/2026,Sussex,DE,DPL,PJM,sussex_de
AG2-343,"Eugene - Dequine 345 kV / 
    ",100.0,Storage,3/26/2021,12/2/2024,Fountain,IN,AEP,PJM,fountain_in
AG2-344,"Dequine 345 bkV / 
    ",100.0,Storage,3/26/2021,12/2/2024,N/A,IN,AEP,PJM,n/a_in
AG2-345,"Eugene - Dequine 345 kV / 
    ",50.0,Storage,3/26/2021,12/2/2024,Fountain,IN,AEP,PJM,fountain_in
AG2-347,"Indian River 230 kV / 
    ",448.8,Wind,3/26/2021,8/31/2025,Sussex,DE,DPL,PJM,sussex_de
AG2-348,"Indian River 230 kV II / 
    ",897.6,Wind,3/26/2021,8/31/2025,Sussex,DE,DPL,PJM,sussex_de
AG2-351,"Beatty-London 138 kV III / 
    ",0.0,Solar,3/26/2021,2/28/2023,Madison,OH,ATSI,PJM,madison_oh
AG2-354,"Ragland - Grant Branch 138 kV / 
    ",100.0,Solar/Storage,3/26/2021,9/30/2024,Mingo,WV,AEP,PJM,mingo_wv
AG2-355,"North Muskingum River - Philo 138 kV / 
    ",125.0,Solar/Storage,3/26/2021,6/1/2024,Morgan,OH,AEP,PJM,morgan_oh
AG2-356,"South Troy - Canton 34.5 kV / 
    ",20.0,Solar,3/26/2021,1/15/2023,Bradford,PA,PENELEC,PJM,bradford_pa
AG2-357,"Wilton 345 kV  / 
    ",250.0,Storage,3/26/2021,11/15/2024,Will,IL,ComEd,PJM,will_il
AG2-358,"Midway 345 kV / 
    ",300.0,Storage,3/26/2021,11/15/2024,Henry,OH,ATSI,PJM,henry_oh
AG2-359,"Hillcrest 345 kV / 
    ",125.0,Storage,3/26/2021,11/15/2024,Brown,OH,DEOK,PJM,brown_oh
AG2-360,"Broadford 138 kV / 
    ",250.0,Storage,3/26/2021,11/15/2024,Smyth,VA,AEP,PJM,smyth_va
AG2-361,"Lanexa – Dunnsville 230 kV / 
    ",100.0,Solar,3/26/2021,12/31/2023,New Kent,VA,Dominion,PJM,new kent_va
AG2-362,"Lanexa - Dunnsville 230 kV / 
    ",0.0,Storage,3/26/2021,12/31/2023,New Kent,VA,Dominion,PJM,new kent_va
AG2-363,"Powerton 345 kV  / 
    ",300.0,Solar,3/26/2021,5/31/2024,Tazewell,IL,ComEd,PJM,tazewell_il
AG2-364,"Powerton 345 kV / 
    ",200.0,Solar,3/26/2021,5/31/2024,Tazewell,IL,ComEd,PJM,tazewell_il
AG2-365,"Conneaut Lake-Werner 69 kV / 
    ",35.0,Solar,3/26/2021,5/31/2023,Mercer,PA,ATSI,PJM,mercer_pa
AG2-366,"Garner Delivery Point - Lancaster 115 kV / 
    ",50.0,Storage,3/26/2021,12/1/2025,Lancaster,VA,Dominion,PJM,lancaster_va
AG2-367,"VEPCO South Creek - Pamplin 115 kV / 
    ",100.28,Solar,3/26/2021,12/1/2025,Appomattox,VA,Dominion,PJM,appomattox_va
AG2-368,"Scottsville - CVEC Delivery 69 kV Point / 
    ",45.0,Solar,3/26/2021,12/1/2025,Buckingham,VA,AEP,PJM,buckingham_va
AG2-369,"Vepco Heritage - Wake 500 kV / 
    ",100.0,Solar,3/26/2021,12/1/2025,Greensville,VA,Dominion,PJM,greensville_va
AG2-370,"Tillman 138 kV / 
    ",50.0,Storage,3/26/2021,10/31/2024,Allen,IN,AEP,PJM,allen_in
AG2-372,"Lock 34.5 kV / 
    ",10.0,Solar,3/29/2021,6/30/2023,Chester,PA,PECO,PJM,chester_pa
AG2-375,"Fostoria Central 345 kV / 
    ",500.0,Storage,3/29/2021,11/15/2024,Hancock,OH,AEP,PJM,hancock_oh
AG2-376,"Beatty 345 kV / 
    ",400.0,Storage,3/29/2021,11/15/2024,Franklin,OH,AEP,PJM,franklin_oh
AG2-377,"West Unity – Exit 2/Holiday City Tap 69 kV / 
    ",20.0,Solar,3/29/2021,7/31/2023,Williams,OH,ATSI,PJM,williams_oh
AG2-378,"North Hampton – Medway 69 kV / 
    ",20.0,Solar,3/29/2021,7/31/2023,Clark,OH,ATSI,PJM,clark_oh
AG2-379,"Easton - Steele 138 kV III / 
    ",20.0,Storage,3/29/2021,9/15/2023,Talbot,MD,DPL,PJM,talbot_md
AG2-380,"Carville 138 kV IV / 
    ",20.0,Storage,3/29/2021,9/15/2023,Queen Anne's,MD,DPL,PJM,queen anne's_md
AG2-381,"Church - Oil City 138 kV II / 
    ",20.0,Storage,3/29/2021,9/15/2023,Caroline,MD,DPL,PJM,caroline_md
AG2-382,"Cashie 230 kV / 
    ",70.0,Solar,3/29/2021,9/20/2024,Bertie,NC,Dominion,PJM,bertie_nc
AG2-384,"Chesterfield 230 kV / 
    ",60.0,Storage,3/29/2021,12/1/2025,Chesterfield,VA,Dominion,PJM,chesterfield_va
AG2-385,"North Hampton 69 kV / 
    ",54.0,Solar,3/29/2021,7/31/2023,Clark,OH,ATSI,PJM,clark_oh
AG2-386,"Kittanning-Rural Valley 25 kV / 
    ",30.0,Solar,3/29/2021,4/1/2023,Armstrong,PA,APS,PJM,armstrong_pa
AG2-388,"Pole 249 6094 12.47 kV / 
    ",6.0,Other,3/29/2021,9/1/2022,Campbell,VA,AEP,PJM,campbell_va
AG2-400,"Allen 345 kV / 
    ",100.0,Solar,3/30/2021,10/31/2025,Allen,IN,AEP,PJM,allen_in
AG2-401,"Losantville 345 kV / 
    ",0.0,Solar,3/30/2021,12/15/2021,Randolph,IN,AEP,PJM,randolph_in
AG2-402,"Allen 345 kV / 
    ",50.0,Storage,3/30/2021,10/31/2025,Allen,IN,AEP,PJM,allen_in
AG2-403,"Meadow Brook - Mt. Storm 500 kV / 
    ",125.0,Solar,3/30/2021,6/30/2024,Hardy,WV,APS,PJM,hardy_wv
AG2-404,"Meadow Brook - Mt. Storm 500 kV II / 
    ",425.0,Solar/Storage,3/30/2021,6/30/2024,Hardy,WV,APS,PJM,hardy_wv
AG2-405,"Continental 69 kV / 
    ",0.0,Solar,3/30/2021,10/31/2022,Putnam,OH,AEP,PJM,putnam_oh
AG2-406,"Payne 69 kV / 
    ",0.0,Solar,3/30/2021,10/31/2022,Paulding,OH,AEP,PJM,paulding_oh
AG2-407,"Sullivan - Dequine 345 kV / 
    ",200.0,Solar,3/30/2021,12/31/2025,Vermillion,IN,AEP,PJM,vermillion_in
AG2-408,"Allen 345 kV / 
    ",0.0,Solar,3/30/2021,9/30/2022,Allen,IN,AEP,PJM,allen_in
AG2-411,"Statler Hill 115 kV / 
    ",63.0,Solar,3/31/2021,7/1/2024,Somerset,PA,PENELEC,PJM,somerset_pa
AG2-413,"Brush Junction - Pleasant Gap 46 kV / 
    ",20.0,Solar/Storage,3/30/2021,10/31/2025,Centre,PA,APS,PJM,centre_pa
AG2-414,"Axton 138 kV / 
    ",350.0,Solar/Storage,3/30/2021,10/31/2025,Henry,VA,AEP,PJM,henry_va
AG2-415,"Gold – Tennessee Gas 115 kV / 
    ",20.0,Solar/Storage,3/30/2021,10/31/2025,Potter,PA,PENELEC,PJM,potter_pa
AG2-416,"Edinboro South - Venango Junction 115 kV II / 
    ",20.0,Solar/Storage,3/30/2021,10/31/2025,Crawford,PA,PENELEC,PJM,crawford_pa
AG2-417,"Clinton 69 kV II / 
    ",100.0,Solar/Storage,3/30/2021,10/31/2025,Lycoming,PA,PPL,PJM,lycoming_pa
AG2-418,"Blain 115 kV / 
    ",40.0,Solar/Storage,3/30/2021,5/31/2023,Perry,PA,PENELEC,PJM,perry_pa
AG2-419,"3 Bridges Rd 34.5 kV / 
    ",40.0,Solar/Storage,3/30/2021,5/31/2023,Caroline,MD,DPL,PJM,caroline_md
AG2-420,"Eclipse #2 34.5 kV / 
    ",25.0,Solar/Storage,3/30/2021,5/31/2023,Venango,PA,PENELEC,PJM,venango_pa
AG2-421,"High Street 12.47 kV / 
    ",1.0,Solar,3/31/2021,12/31/2022,Cumberland,NJ,AEC,PJM,cumberland_nj
AG2-423,"Cherry Run–Harmony 138 kV / 
    ",80.0,Solar/Storage,3/30/2021,6/30/2024,Barbour,WV,APS,PJM,barbour_wv
AG2-424,"Bonnieville - Lebanon 138 kV / 
    ",63.25,Solar/Storage,3/30/2021,5/31/2023,Larue,KY,EKPC,PJM,larue_ky
AG2-425,"Jackson Road - Nanty Glo 46 kV / 
    ",15.0,Solar,3/30/2021,10/31/2023,Cambria,PA,PENELEC,PJM,cambria_pa
AG2-426,"Wakefield - Waverly 115 kV / 
    ",59.0,Solar/Storage,3/30/2021,2/29/2024,Sussex,VA,Dominion,PJM,sussex_va
AG2-427,"Waverly 115 kV / 
    ",85.0,Solar/Storage,3/30/2021,2/29/2024,Sussex,VA,Dominion,PJM,sussex_va
AG2-428,"Sapony 230 kV / 
    ",170.0,Solar/Storage,3/30/2021,2/29/2024,Sussex,VA,Dominion,PJM,sussex_va
AG2-429,"Burma - Armstrong 138 kV / 
    ",69.0,Solar/Storage,3/30/2021,2/29/2024,Clarion,PA,APS,PJM,clarion_pa
AG2-430,"Sunbury-Dalmatia 69 kV II  / 
    ",60.0,Solar/Storage,3/30/2021,12/31/2024,Northumberland,PA,PPL,PJM,northumberland_pa
AG2-431,"Sapony 34.5 kV / 
    ",20.0,Solar,3/30/2021,11/1/2023,Sussex,VA,Dominion,PJM,sussex_va
AG2-432,"Mount Airy - Wythe 138 kV / 
    ",45.0,Solar,3/31/2021,12/31/2023,Wythe,VA,AEP,PJM,wythe_va
AG2-436,"Carson - Rogers Road 500 kV / 
    ",500.0,Solar/Storage,3/30/2021,12/31/2023,Sussex,VA,Dominion,PJM,sussex_va
AG2-437,"Monarch I Interconnection 500 kV / 
    ",400.0,Solar/Storage,3/30/2021,12/31/2023,Greensville,VA,Dominion,PJM,greensville_va
AG2-438,"Union City 34.5 kV / 
    ",10.0,Solar,3/30/2021,6/15/2023,Erie,PA,PENELEC,PJM,erie_pa
AG2-439,"Oxbow 34.5 kV / 
    ",9.8,Solar,3/30/2021,6/15/2023,Wyoming,PA,PENELEC,PJM,wyoming_pa
AG2-440,"Twittys Creek - Madisonville 115 kV / 
    ",100.0,Solar,3/30/2021,12/31/2024,Charlotte,VA,Dominion,PJM,charlotte_va
AG2-441,"Twittys Creek - Madisonville 115 kV / 
    ",125.0,Solar,3/30/2021,12/31/2024,Charlotte,VA,Dominion,PJM,charlotte_va
AG2-442,"Twittys Creek - Madisonville 115 kV / 
    ",140.0,Solar,3/30/2021,12/31/2024,Charlotte,VA,Dominion,PJM,charlotte_va
AG2-443,"Benner 12 kV  / 
    ",4.0,Solar,3/30/2021,10/28/2022,Montgomery,OH,Dayton,PJM,montgomery_oh
AG2-444,"Bixby -  Biers Run 345 kV / 
    ",346.0,Solar,3/30/2021,12/31/2024,Pickaway,OH,AEP,PJM,pickaway_oh
AG2-445,"Adkins - Atlanta 345 kV / 
    ",200.0,Solar,3/30/2021,12/31/2024,Pickaway,OH,AEP,PJM,pickaway_oh
AG2-446,"Cedar Creek 138 kV / 
    ",0.0,Solar,3/30/2021,11/15/2022,New Castle,DE,DPL,PJM,new castle_de
AG2-447,"Cedar Creek 138 kV VII / 
    ",20.0,Solar,3/30/2021,2/1/2024,New Castle,DE,DPL,PJM,new castle_de
AG2-448,"Cross School - Westvaco 138 kV / 
    ",150.0,Solar/Storage,3/30/2021,3/24/2024,Mineral,WV,APS,PJM,mineral_wv
AG2-449,"Tanners Creek - Hanna 345 kV / 
    ",120.0,Solar,3/30/2021,12/2/2024,Rush,IN,AEP,PJM,rush_in
AG2-450,"Bridgeport 230 kV / 
    ",225.0,Storage,3/30/2021,3/1/2025,Gloucester,NJ,AEC,PJM,gloucester_nj
AG2-451,"Chambers 230 kV / 
    ",240.0,Storage,3/30/2021,6/1/2024,Salem,NJ,AEC,PJM,salem_nj
AG2-452,"SW Lima - Shelby 345 kV / 
    ",300.0,Wind,3/30/2021,3/31/2024,Auglaize,OH,AEP,PJM,auglaize_oh
AG2-453,"Lasalle - Plano 345 kV  / 
    ",280.0,Solar,3/30/2021,3/31/2024,Kendall,IL,ComEd,PJM,kendall_il
AG2-454,"Dequine - Eugene 345 kV / 
    ",300.0,Solar,3/30/2021,3/31/2024,Fountain,IN,AEP,PJM,fountain_in
AG2-455,"Dequine - Sullivan 345 kV / 
    ",280.0,Solar,3/30/2021,3/31/2024,Fountain,IN,AEP,PJM,fountain_in
AG2-456,"Pierce Brook-Lewis Run 230 kV / 
    ",80.0,Solar,3/30/2021,3/31/2024,McKean,PA,PENELEC,PJM,mckean_pa
AG2-457,"Farmers Valley-Ridgeway 115 kV / 
    ",80.0,Solar,3/30/2021,3/31/2024,McKean,PA,PENELEC,PJM,mckean_pa
AG2-458,"Kittatinny-Newton 34.5 kV II / 
    ",0.0,Storage,3/30/2021,5/31/2022,Sussex,NJ,JCPL,PJM,sussex_nj
AG2-459,"Allenwood - Larrabee 34.5 kV II / 
    ",0.0,Storage,3/30/2021,3/31/2022,Monmouth,NJ,JCPL,PJM,monmouth_nj
AG2-460,"East Flemington-Lebanon 34.5 kV II / 
    ",0.0,Storage,3/30/2021,8/31/2022,Hunterdon,NJ,JCPL,PJM,hunterdon_nj
AG2-461,"Lanexa - Dunnsville 230 kV / 
    ",88.0,Solar,3/30/2021,10/15/2024,New Kent,VA,Dominion,PJM,new kent_va
AG2-462,"Wythe - Glen Lyn 138 kV / 
    ",150.0,Solar/Storage,3/30/2021,10/31/2024,Wythe,VA,AEP,PJM,wythe_va
AG2-463,"Gold – Tennessee Gas 115 kV II / 
    ",80.0,Solar,3/30/2021,10/31/2025,Potter,PA,APS,PJM,potter_pa
AG2-464,"Feagans Mill - Stonewall 138 kV / 
    ",80.0,Solar/Storage,3/30/2021,10/31/2025,Jefferson,WV,APS,PJM,jefferson_wv
AG2-465,"South Tiffin - West End Fostoria 138 kV / 
    ",79.0,Solar/Storage,3/30/2021,10/31/2025,Seneca,OH,AEP,PJM,seneca_oh
AG2-466,"Culloden - Wyoming 765 kV / 
    ",1000.0,Solar/Storage,3/30/2021,6/30/2024,N/A,WV,AEP,PJM,n/a_wv
AG2-467,"Lanesville-Brokaw 345 kV  / 
    ",200.0,Solar,3/31/2021,12/31/2025,Logan,IL,ComEd,PJM,logan_il
AG2-469,"Westmoreland – Oak Grove 230 kV / 
    ",80.0,Solar,3/31/2021,12/31/2025,Westmoreland,VA,Dominion,PJM,westmoreland_va
AG2-470,"Fostoria - Lemoyne 345 kV / 
    ",300.0,Solar,3/31/2021,12/31/2025,Wood,OH,AEP,PJM,wood_oh
AG2-471,"Circleville - Biers Run 138 kV / 
    ",100.0,Solar,3/31/2021,12/31/2025,Pickaway,OH,AEP,PJM,pickaway_oh
AG2-472,"Jennings-Hazelton 138kV / 
    ",50.0,Solar,3/31/2021,12/31/2025,Preston,WV,APS,PJM,preston_wv
AG2-473,"Brody 138 kV / 
    ",100.0,Solar,3/31/2021,12/31/2025,Cass,MI,AEP,PJM,cass_mi
AG2-474,"Mottville 138 kV / 
    ",150.0,Solar,3/31/2021,12/31/2025,St. Joseph,MI,AEP,PJM,st. joseph_mi
AG2-475,"Chickahominy - Surry 500 kV / 
    ",500.0,Storage,3/31/2021,12/1/2024,Charles City,VA,Dominion,PJM,charles city_va
AG2-476,"Hokes-Grantley 69 kV II / 
    ",0.0,Solar,3/31/2021,3/31/2022,York,PA,ME,PJM,york_pa
AG2-477,"Hokes-Jackson 69 kV III / 
    ",0.0,Solar,3/31/2021,4/30/2022,York,PA,ME,PJM,york_pa
AG2-478,"Hokes-Jackson 69 kV IV / 
    ",0.0,Solar,3/31/2021,3/31/2022,York,PA,ME,PJM,york_pa
AG2-479,"Penns Tap-Richfield Tie 69 kV II / 
    ",0.0,Solar,3/31/2021,10/31/2022,Snyder,PA,PPL,PJM,snyder_pa
AG2-480,"Derry Tap-Derry Bus 69 kV II / 
    ",0.0,Solar,3/31/2021,5/31/2022,Montour,PA,PPL,PJM,montour_pa
AG2-481,"Derry Tap-Derry Bus 69 kV III / 
    ",0.0,Solar,3/31/2021,7/31/2022,Northumberland,PA,PPL,PJM,northumberland_pa
AG2-482,"Bowman's Mill-Scott 69 kV II / 
    ",0.0,Solar,3/31/2021,11/15/2022,Columbia,PA,PPL,PJM,columbia_pa
AG2-483,"Bowman's Mill Tap-Scott 69 kV III / 
    ",0.0,Solar,3/31/2021,11/15/2022,Columbia,PA,PPL,PJM,columbia_pa
AG2-484,"Mifflintown Bus-Mifflintown Tap 69 kV II / 
    ",0.0,Solar,3/31/2021,8/31/2022,Juniata,PA,PPL,PJM,juniata_pa
AG2-485,"Columbia-West Bloomsburg 69 kV II / 
    ",0.0,Solar,3/31/2021,11/30/2022,Columbia,PA,PPL,PJM,columbia_pa
AG2-486,"Bloomsburg-Columbia 69 kV II / 
    ",0.0,Solar,3/31/2021,12/15/2022,Columbia,PA,PPL,PJM,columbia_pa
AG2-487,"Madison - Tanners Creek 138 kV / 
    ",0.0,Solar,3/31/2021,5/31/2022,Henry,IN,AEP,PJM,henry_in
AG2-488,"Southwest Lima 345 kV / 
    ",0.0,Solar,3/31/2021,12/31/2022,Allen,OH,AEP,PJM,allen_oh
AG2-489,"Haviland – Cavett Switch 69 kV / 
    ",0.0,Solar,3/31/2021,12/31/2022,Van Wert,OH,AEP,PJM,van wert_oh
AG2-490,"Haviland – Cavett Switch 69 kV  / 
    ",0.0,Solar,3/31/2021,12/31/2022,Van Wert,OH,AEP,PJM,van wert_oh
AG2-491,"Meadow Lake 345 kV / 
    ",100.0,Solar,3/31/2021,9/1/2024,White,IN,AEP,PJM,white_in
AG2-492,"Meadow Lake 345 kV / 
    ",50.0,Storage,3/31/2021,9/1/2024,White,IN,AEP,PJM,white_in
AG2-497,"Tangy 138 kV / 
    ",50.0,Storage,3/31/2021,12/31/2025,Delaware,OH,ATSI,PJM,delaware_oh
AG2-498,"Obetz 138 kV / 
    ",50.0,Storage,3/31/2021,12/31/2025,Franklin,OH,AEP,PJM,franklin_oh
AG2-499,"Bixby 345 kV / 
    ",50.0,Storage,3/31/2021,12/31/2025,Franklin,OH,AEP,PJM,franklin_oh
AG2-500,"Townsend 138 kV II / 
    ",0.0,Storage,3/31/2021,5/31/2024,New Castle,DE,DPL,PJM,new castle_de
AG2-501,"Sedge Hill - Mount Laurel 115 kV / 
    ",0.0,Storage,3/31/2021,5/31/2024,Halifax,VA,Dominion,PJM,halifax_va
AG2-502,"Sedge Hill - Person 115 kV / 
    ",0.0,Storage,3/31/2021,5/31/2024,Halifax,VA,Dominion,PJM,halifax_va
AG2-503,"Adams 138 kV / 
    ",0.0,Storage,3/31/2021,5/31/2024,Adams,OH,AEP,PJM,adams_oh
AG2-504,"Delano 138 kV / 
    ",0.0,Storage,3/31/2021,5/31/2024,Ross,OH,AEP,PJM,ross_oh
AG2-505,"Westvaco - Mt Zion 138 kV / 
    ",15.0,Other,3/31/2021,12/31/2023,Garrett,MD,APS,PJM,garrett_md
AG2-506,"Carson 230 kV / 
    ",100.0,Storage,3/31/2021,12/2/2024,Dinwiddie,VA,Dominion,PJM,dinwiddie_va
AG2-507,"Crewe - Victoria DP 115 kV / 
    ",60.0,Solar,3/31/2021,12/1/2025,Nottoway,VA,Dominion,PJM,nottoway_va
AG2-508,"Dry Bread 230 kV / 
    ",85.0,Solar,3/31/2021,12/1/2025,Greensville,VA,Dominion,PJM,greensville_va
AG2-509,"Robinson 69 kV / 
    ",55.0,Solar/Storage,3/31/2021,6/1/2024,N/A,WV,AEP,PJM,n/a_wv
AG2-512,"Sulphur Creek-Loretto 69 kV / 
    ",17.5,Solar,3/31/2021,7/31/2023,Marion,KY,EKPC,PJM,marion_ky
AG2-513,"Hodgenville-Sulphur Creek 69 kV / 
    ",20.0,Solar,3/31/2021,7/31/2023,Larue,KY,EKPC,PJM,larue_ky
AG2-514,"Midway 345 kV II / 
    ",150.0,Solar,3/31/2021,10/31/2023,Henry,OH,ATSI,PJM,henry_oh
AG2-515,"Midway 345 kV III / 
    ",100.0,Solar,3/31/2021,10/31/2023,Lucas,OH,ATSI,PJM,lucas_oh
AG2-516,"Pecatonica 138kV  / 
    ",120.0,Solar,3/31/2021,10/31/2023,Winnebago,IL,ComEd,PJM,winnebago_il
AG2-517,"Cordova Energy Center 345kV  / 
    ",120.0,Solar/Storage,3/31/2021,10/31/2023,Rock Island,IL,ComEd,PJM,rock island_il
AG2-518,"Tech Drive 138 kV / 
    ",80.0,Storage,3/31/2021,1/1/2024,Montgomery,VA,AEP,PJM,montgomery_va
AG2-519,"Royerton - Desoto 138 kV / 
    ",112.0,Solar,3/31/2021,2/29/2024,Delaware,IN,AEP,PJM,delaware_in
AG2-520,"Ritchie 69 kV / 
    ",17.0,Solar,3/31/2021,3/1/2024,Prince George's,MD,PEPCO,PJM,prince george's_md
AG2-522,"Five Forks 115 kV / 
    ",80.0,Solar,3/31/2021,7/30/2025,Warren,NC,Dominion,PJM,warren_nc
AG2-524,"LaSalle Station - Mazon 138  kV  / 
    ",110.0,Solar/Storage,3/31/2021,12/31/2023,Grundy,IL,ComEd,PJM,grundy_il
AG2-526,"Oak Grove – Saunders DP 230 kV / 
    ",100.0,Solar,3/31/2021,12/31/2024,Westmoreland,VA,Dominion,PJM,westmoreland_va
AG2-527,"Kewanee-Toulon 138 kV  / 
    ",200.0,Wind,3/31/2021,12/31/2025,Stark,IL,ComEd,PJM,stark_il
AG2-528,"Bustleburg Tap - Fairfield DP 115 kV / 
    ",141.39,Solar/Storage,3/31/2021,10/31/2024,Rockbridge,VA,Dominion,PJM,rockbridge_va
AG2-529,"Harrisonburg - Endless Caverns 230 kV / 
    ",151.734,Solar/Storage,3/31/2021,10/31/2024,Rockingham,VA,Dominion,PJM,rockingham_va
